thread_id,topic
7001808788.0,"(0.05433878645307355, 0.008330639939684603, 0.0016808644214726688, 0.061566002149767166, 0.7072120228832925, 0.16687168415270945)"
7001856010.0,"(0.6551864770970919, 0.029584909816403025, 0.005622998356444593, 0.018494840654285218, 0.10426561457186649, 0.18684515950390884)"
7001907807.0,"(0.5594996255523083, 0.027443097035714736, 0.03418269157425901, 0.17147561913084158, 0.10152917359896452, 0.10586979310791186)"
7002089175.0,"(0.1778740910654254, 0.009073388978577795, 0.14919416883302203, 0.0036350921239091593, 0.357672624955527, 0.3025506340435386)"
7002457018.0,"(0.30459442956871574, 0.04521845282666159, 0.020212044681865618, 0.056170486720087905, 0.22084027751184254, 0.3529643086908265)"
7002720257.0,"(0.03518967916668757, 0.7993703173181061, 2.8221513992907918e-05, 0.032602736100759665, 0.08608147174115305, 0.046727574159300685)"
7002721911.0,"(0.28822535285766004, 0.11161918519133944, 0.00017129299132567942, 0.02841725360790101, 0.5046307295380047, 0.06693618581376895)"
7002996817.0,"(0.23590325461299222, 0.22778106532488693, 0.0010017850969365135, 0.15869953036288065, 0.2566255402161186, 0.11998882438618502)"
7003025115.0,"(0.15827416855624868, 0.2637635887916009, 0.06913316606788092, 0.16162903664384487, 0.2733213466873092, 0.0738786932531155)"
7003067312.0,"(0.013432086643051651, 0.34443595445294717, 0.0054441630293311115, 0.3186962681231157, 0.03303163399554523, 0.28495989375600905)"
7003310787.0,"(0.10654489269276705, 0.279533319734128, 7.100707856336323e-05, 0.0008288453435279434, 0.5688484863476619, 0.04417344880335177)"
7003312944.0,"(0.27564792150947454, 0.09358909142053774, 0.03798713582439423, 0.02356255056523484, 0.1916961758631619, 0.3775171248171967)"
7003341605.0,"(0.24142531226679492, 0.07948107088195118, 0.0311856309465038, 0.07072763246789221, 0.35241352841955864, 0.224766825017299)"
7003464936.0,"(0.16517897502879086, 0.13589843875111987, 0.007162750771308952, 0.008621979735890519, 0.5017002748506748, 0.1814375808622149)"
7003496647.0,"(0.23074069944568684, 0.023969258283721734, 0.0006183117161735846, 0.021213770493131993, 0.3863457230502156, 0.33711223701107024)"
7004181011.0,"(0.24245580287635263, 0.07122605960875916, 0.0013399993280154541, 0.04752733838733276, 0.38855280305350376, 0.24889799674603635)"
7004214566.0,"(0.1735495609790327, 0.1656631949156287, 0.12496346675843534, 8.709316337145331e-07, 0.3955058398188954, 0.14031706659637405)"
7004357644.0,"(0.09164446594788472, 0.053726021395658796, 0.0007268250863430599, 0.4449304121180926, 0.1695169343589534, 0.23945534109306746)"
7004580687.0,"(0.4670778208605576, 0.01512559109680316, 0.00033570369441707226, 0.004972434245124864, 0.3340561056326187, 0.1784323444704785)"
7004596314.0,"(0.0036018360402832504, 9.337698439258758e-05, 0.1976016451728557, 8.783441417015553e-06, 0.7709584154490399, 0.027735942912011348)"
7005153659.0,"(0.10016043987028368, 0.018592492560318915, 0.0011479544741673296, 0.00695254249507742, 0.6530828151621353, 0.22006375543801732)"
7005189107.0,"(0.3589083028191734, 0.057897017335158264, 0.18648429258540997, 0.1039539518570648, 0.18708933403735067, 0.10566710136584277)"
7005221983.0,"(0.27180905047568216, 0.09294515616965648, 0.015328205310488705, 0.1242617039963856, 0.22195457929462623, 0.27370130475316085)"
7005236688.0,"(0.03318776548113641, 0.3976858732286305, 0.004816962122077105, 0.27783389014633914, 0.16540966303658347, 0.1210658459852334)"
7005247607.0,"(0.2520416316300368, 0.09049062690316301, 0.0023884332911159106, 0.0851450899401355, 0.30772585474257286, 0.262208363492976)"
7005259205.0,"(0.15615348799248463, 0.13937897253756354, 0.03641599636583442, 0.045765347397160476, 0.24116118820736285, 0.38112500749959394)"
7005261226.0,"(0.7665056685894508, 0.029600347960245202, 0.043225929086630546, 0.06282328830022318, 0.06271118285380559, 0.035133583209644985)"
7005264048.0,"(0.5021334634537014, 5.2044715243879855e-06, 0.0015077214352001457, 0.017406178686404143, 0.4789463582341885, 1.073718981546582e-06)"
7005278404.0,"(0.012771519300619743, 0.06814763101977989, 0.02265699224584055, 0.13266074551897375, 0.5780615017423272, 0.1857016101724589)"
7005280945.0,"(0.23470243541427563, 0.009557869264186905, 0.05884362628469937, 0.052240998511227286, 0.5225221010625187, 0.12213296946309211)"
7005299771.0,"(0.659897345169111, 0.0018308545643945268, 0.0016565480341491437, 0.008354610607499886, 0.17152974402640023, 0.1567308975984452)"
7005450714.0,"(0.1735495609790327, 0.1656631949156287, 0.12496346675843534, 8.709316337145331e-07, 0.3955058398188954, 0.14031706659637405)"
7005490748.0,"(0.011417280038729055, 0.18977024020318725, 0.0437127833520492, 0.0004742848324062886, 0.33976003775383834, 0.4148653738197898)"
7005524261.0,"(0.1368278805065759, 0.20866191300119555, 0.18157378727808457, 5.3566093029096445e-05, 0.41432749448757883, 0.058555358633535975)"
7005617929.0,"(0.6953153549284966, 0.0542811089530063, 4.8473273645413554e-05, 0.0026893128800694706, 0.18828157402300844, 0.059384175941773705)"
7005631762.0,"(0.0016048117186612297, 0.3182959815080135, 0.12760450351303382, 0.0003693537622054895, 0.21692118198915372, 0.3352041675089321)"
7005808471.0,"(0.3058360090964522, 0.062481489534779715, 0.009722319518091257, 0.030446041758332456, 0.4230182558046339, 0.16849588428771028)"
7005898559.0,"(0.35064709182447, 0.040241752365184374, 0.001980174956236736, 0.020275878413790548, 0.3316118492391871, 0.2552432532011313)"
7005937098.0,"(0.1507143302832511, 0.2057418383224256, 0.019095960399347987, 0.23413417634993913, 0.17480007981872547, 0.21551361482631054)"
7006108117.0,"(0.20812921314143482, 0.05955368631224072, 0.013377922609981946, 0.18031752499919243, 0.34883699816535585, 0.18978465477179415)"
7006109395.0,"(0.16805227926078886, 0.013253888134117405, 0.10445781447709489, 0.04249960236648111, 0.5248015786605439, 0.14693483710097385)"
7006238024.0,"(0.2887143218420124, 0.12604853951076594, 0.0028692364104552664, 0.1036024610153883, 0.36602988192600117, 0.11273555929537693)"
7006266094.0,"(0.04545824403956215, 0.03433414898363522, 0.0015639951003531436, 0.452831464574039, 0.4366536908198112, 0.02915845648259942)"
7006376163.0,"(0.1118171961378548, 0.21554162738266078, 0.04973807998146864, 0.002856979233089513, 0.149792452186539, 0.47025366507838723)"
7006471612.0,"(0.050445319174687475, 0.028265067922841856, 0.011328233657272136, 0.027693692103736893, 0.20839166694496314, 0.6738760201964985)"
7006561542.0,"(0.8333149505621192, 0.021044798315936954, 0.010128178687741168, 9.71648051879855e-07, 0.12531299810215865, 0.010198102683992197)"
7006675938.0,"(0.9995218308790081, 0.0002906098608201475, 4.574220561112285e-06, 5.12389011102152e-05, 7.922845942528782e-05, 5.2517679074985987e-05)"
7006684748.0,"(0.321411490536652, 0.12454677617552265, 0.11243539005491904, 0.22420574844236052, 0.1019761835518986, 0.1154244112386471)"
7006707105.0,"(0.0027764998079813433, 6.218379020321201e-05, 0.40491724331207046, 1.2823917116293728e-05, 0.010840154194565759, 0.5813910949780629)"
7006779930.0,"(0.7987382514450353, 6.809171915218731e-05, 1.2779431908519692e-05, 0.020759147359713764, 0.15326075512250154, 0.027160974921688643)"
7007053601.0,"(0.7357292631606738, 0.051311295810167176, 0.040158975775120134, 0.05528377875840012, 0.06799988677882514, 0.049516799716813525)"
7007302320.0,"(0.07183815005455305, 0.005412311903466112, 0.013273322185181848, 0.0022861385407276593, 0.46927997672258204, 0.4379101005934892)"
7007479671.0,"(0.21239830306735336, 0.1873664127258809, 0.0223597368500316, 0.10285904115614136, 0.29455080625986796, 0.18046569994072478)"
7007681121.0,"(0.4542722285967704, 0.04538456910025955, 0.04653137892436549, 0.2344347297733133, 0.14877271278505677, 0.07060438082023439)"
7007868089.0,"(8.966733063423493e-06, 3.477250007559551e-05, 5.458625663120909e-07, 6.13010006028635e-06, 0.6920420843306714, 0.307907500473563)"
7007990973.0,"(0.28678177255831244, 0.01455314410742781, 0.04395606075325611, 0.04130266772252958, 0.33709582330515575, 0.27631053155331853)"
7008541016.0,"(0.13554059870423946, 0.37307763534106764, 0.0001480211479140051, 0.06561783022418466, 0.3700132073193838, 0.055602707263210406)"
7008906618.0,"(0.17266892838396414, 0.19535481232085566, 0.00023726112431315355, 0.10940245869629914, 0.20783707314081343, 0.31449946633375453)"
7009111395.0,"(0.04221473107653901, 0.1565089366872322, 1.313977938323228e-05, 0.012402440962559321, 0.16787786146414205, 0.6209828900301443)"
7009184631.0,"(0.11800930951385323, 0.06853359432523501, 0.048169212515340655, 0.6971975347353183, 0.041425832895305006, 0.02666451601494789)"
7009294509.0,"(0.42325594051648396, 0.02881618049935225, 0.005856637417878191, 0.03495891873468191, 0.3469732357198545, 0.16013908711174912)"
7009299780.0,"(0.1717052662693555, 0.020690070744588555, 0.06883856813387207, 0.0026076752880303334, 0.46974900345990267, 0.26640941610425084)"
7009365929.0,"(0.6232086335736835, 0.12673710786293071, 2.864629299285484e-08, 0.004428768400772597, 0.17226147863119307, 0.07336398288512717)"
7009382043.0,"(0.31844910187290315, 0.0620783506366667, 0.033088014067095876, 0.019222909888567823, 0.3905225968000511, 0.17663902673471527)"
7009399012.0,"(0.1534856798294041, 0.5309179680842938, 4.608116779094127e-09, 0.25015920238749195, 0.04799736490797452, 0.017439780182718984)"
7009421232.0,"(0.05873806088022459, 0.3509960694992056, 0.025134056390673756, 0.18386962637426602, 0.2556179320112945, 0.12564425484433558)"
7009435787.0,"(0.70797981708433, 0.020084805491570205, 0.05787097813626783, 0.05700554093845776, 0.06589772434172667, 0.09116113400764753)"
7009513796.0,"(0.20266441638286437, 0.010289325483571365, 0.018873085460195182, 0.001753927411484574, 0.3883160810934353, 0.3781031641684492)"
7009727612.0,"(0.17232776419479012, 0.006533645053195681, 0.0030069309731011254, 0.04424385225879293, 0.4672547269268484, 0.3066330805932717)"
7009779014.0,"(0.04387161680289116, 0.08031731318494059, 0.011235129055595853, 0.39662958615131155, 0.1838835437041656, 0.2840628111010952)"
7009815751.0,"(0.032669153998972, 0.5802555236995453, 0.0011499762059617288, 0.17884325207346574, 0.0742698712702902, 0.13281222275176502)"
7009953205.0,"(0.626218340848465, 0.06355878146651636, 0.002331389214496605, 0.023779858611658794, 0.13669464963572595, 0.14741698022313732)"
7009978330.0,"(0.12910512071561364, 0.0453646036896966, 0.02221071714875387, 0.07204235932001503, 0.3816480439808196, 0.34962915514510157)"
7010109296.0,"(0.2634212848353747, 0.39723169475291426, 3.160041210652345e-07, 2.474032247420399e-06, 0.07770773846095615, 0.2616364919143862)"
7010138365.0,"(0.1931748570067397, 0.02557385075870396, 0.01840136178711798, 0.022306184257213535, 0.36972073508129444, 0.37082301110893034)"
7010250847.0,"(0.5989562648268921, 0.05935322031335451, 0.0011362764236193183, 0.06447152509904616, 0.1733965814429308, 0.10268613189415712)"
7010355558.0,"(0.13850364721589659, 0.11875435496122885, 0.004745662017664366, 0.5354900303057867, 0.08733984401990483, 0.11516646147951873)"
7010443202.0,"(0.026869144606631635, 0.009167529730378784, 0.0049688941047786464, 0.0014934468591880387, 0.7204889512610712, 0.23701203343795166)"
7010631252.0,"(0.12052922657966227, 0.007001203210766366, 0.00197911368982561, 0.024657836683463136, 0.03528596292089253, 0.81054665691539)"
7010724839.0,"(0.22212041528062618, 0.11420537708891032, 0.1873345540646372, 0.0646697334487175, 0.0975078816795041, 0.31416203843760443)"
7010769000.0,"(0.5678992500009273, 0.03160561733655367, 0.0013715233385235871, 0.04806035684429265, 0.1306053359237136, 0.22045791655598912)"
7010846911.0,"(0.6500969327243578, 3.8028285181247283e-06, 0.0011804318482143174, 0.012615440056428036, 0.291127819888059, 0.0449755726544226)"
7010872594.0,"(0.21022448407548516, 0.11837052242507426, 0.014319077614321054, 0.12335240269579485, 0.25208030691688565, 0.2816532062724393)"
7011091479.0,"(0.334073612403026, 0.20695532264720692, 0.005301036278001973, 6.757062207687941e-07, 0.2851524615815166, 0.1685168913840277)"
7011430941.0,"(0.1323202514619825, 0.07599313184259199, 0.08446627485382056, 0.006772185720131366, 0.4366865016769089, 0.26376165444456473)"
7011473429.0,"(0.3002689646583271, 0.0889771811398712, 0.0014074109869201415, 0.04373015496832959, 0.24476335331668098, 0.3208529349298708)"
7011561369.0,"(0.06810237777233744, 0.03733963944824925, 0.025269168094490913, 0.09957511028535967, 0.2549783040061401, 0.5147354003934225)"
7011691843.0,"(0.23645568521291824, 0.04143928562349715, 1.1464045079312575e-06, 2.2732841440336236e-05, 0.37659513490171276, 0.3454860150159236)"
7011812970.0,"(0.042237676901393024, 0.006066540440589736, 0.0023381862565794425, 0.8944135364178942, 0.004647832357537773, 0.05029622762600576)"
7011841223.0,"(0.1650725173550179, 0.19927923023328734, 0.021669226363786973, 0.09903543123487246, 0.3124444691521073, 0.2024991256609281)"
7011871414.0,"(0.40572906185603064, 0.06305071610462526, 0.0010145329856280846, 0.08670195740629744, 0.3193938520259086, 0.12410987962150989)"
7011920509.0,"(0.0016310481875321152, 0.5237029914000626, 0.003197390765232593, 0.01023689373652642, 0.3668212370939583, 0.09441043881668812)"
7011954066.0,"(0.7665096588149566, 0.018045228415225305, 0.04241211513825319, 0.06005408606887283, 0.07596590354231533, 0.03701300802037695)"
7012443035.0,"(0.13268942750025037, 0.1375162871831419, 4.2531932770953064e-05, 0.01146180612885155, 0.4882672759044122, 0.23002267135057294)"
7012680001.0,"(0.9143162166129747, 0.0014620333227895552, 0.0025824151818016087, 0.006258744739271927, 0.06272719808667737, 0.012653392056484731)"
7012781024.0,"(0.11340707958710174, 0.1384208206925767, 0.014144976096046325, 0.006550866282302393, 0.49197401517378586, 0.23550224216818705)"
7012965099.0,"(0.2562998973705084, 0.05803154261528835, 0.007429200916104201, 0.024361162678910583, 0.22256745713328768, 0.4313107392859009)"
7013343057.0,"(0.09103689527193967, 0.6094624845713791, 0.018694642843373944, 0.16337180829102538, 0.057110007337559505, 0.060324161684722474)"
7013448996.0,"(0.03966962441715066, 0.14242057953038811, 0.008696388944449806, 0.047540809030753695, 0.6812591099582154, 0.08041348811904238)"
7013469836.0,"(0.10181239890486125, 0.6289629307029004, 1.049276012125942e-05, 0.09658132079501108, 0.0757482586780331, 0.09688459815907281)"
7013588459.0,"(0.021745604102997435, 0.3750020173329328, 0.0012445015494695509, 0.00904509075926974, 0.47667079185457367, 0.11629199440075674)"
7013598426.0,"(0.19486665951223547, 0.041957680651129294, 0.03624429616812155, 2.0183808272284314e-05, 0.6725775095106701, 0.0543336703495712)"
7013739837.0,"(0.23815721374751908, 0.13773018879343216, 0.02286999854256474, 0.1500374333749986, 0.2648072704130631, 0.18639789512842184)"
7014070339.0,"(0.18931373130002374, 0.0500999674808725, 0.007512696986083657, 0.03213877966667852, 0.5853731395785808, 0.1355616849877608)"
7014115026.0,"(0.5571554992298537, 0.05800608683549613, 0.0010946373270210733, 0.0036516241493778634, 0.22444680274744322, 0.1556453497108078)"
7014169468.0,"(0.0840806949039459, 0.15867231583595276, 0.019614588356727625, 0.25465366090386177, 0.17942534433231347, 0.3035533956671983)"
7014220113.0,"(0.2305851056967102, 0.027072191775916167, 0.005309499117473382, 0.019142733269992007, 0.44281338137749815, 0.2750770887624102)"
7014233662.0,"(0.010308897482565728, 0.0497038894424496, 0.0018575581970429642, 0.20727224289497514, 0.19404672685948066, 0.536810685123486)"
7014240866.0,"(0.07793197091477722, 0.025801973799509124, 0.5946651651592745, 1.5332559236336318e-05, 0.10904901102068977, 0.19253654654651295)"
7014257704.0,"(0.19436066007444422, 0.06703592660496076, 0.015360262356660995, 0.07026094276288943, 0.3843080836756946, 0.26867412452535)"
7014508066.0,"(0.06984032763227487, 0.20341500002472282, 0.03556024582733521, 0.21502142724790876, 0.38133438794728003, 0.09482861132047837)"
7014564517.0,"(0.0982126352267307, 0.0766547124887248, 0.08018859312886094, 0.21180873344238327, 0.1601762925700997, 0.37295903314320067)"
7014608559.0,"(0.08373403901782685, 0.03483270061968342, 0.11313721435066512, 0.005253757380301525, 0.65866858576163, 0.1043737028698933)"
7014703983.0,"(0.0743973138800441, 0.12916981971865116, 0.053607030904515816, 3.7412314151232124e-07, 0.16952750500112976, 0.5732979563725176)"
7014758145.0,"(0.04333659036639739, 0.07511508261077554, 0.010946542842664353, 0.08056397574268229, 0.579840974334158, 0.21019683410332235)"
7014874883.0,"(0.2574432778760876, 0.043902590433923666, 0.03539290436458853, 0.10720815606930792, 0.3382829139889152, 0.2177701572671773)"
7015147933.0,"(0.044834016549027536, 0.5356905361371439, 0.0017744031550608694, 0.1353889392664589, 0.14623688231735132, 0.1360752225749575)"
7015162271.0,"(0.07893461181044471, 0.27104935387873785, 0.00026089685367005965, 0.013495273908488988, 0.5887631126886679, 0.04749675085999065)"
7015463699.0,"(0.06897050535767535, 0.06316303485936159, 0.004043871223558866, 0.4347498105506012, 0.10952372633594647, 0.3195490516728565)"
7015614726.0,"(0.48989471721764866, 0.04517546463351604, 0.007424829000786141, 0.07106256889933965, 0.3312566533476902, 0.0551857669010192)"
